restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
430,Rolls & Bowls Company,3.6,"Rolls, North Indian, Chinese, Fast Food, Sichuan",68,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/rolls-bowls-company-whitefield-bangalore/order,250
2275,Kabab Magic,4,"North Indian, Kebab, Hyderabadi, Mughlai, Chinese, Rolls",9928,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/kabab-magic-hsr-bangalore/order,200
2527,Cake Pirates,4.1,Desserts,142,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/cake-pirates-electronic-city-bangalore/order,400
2528,The Bake Feast,4,"Bakery, Desserts",278,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/the-bake-feast-indiranagar-bangalore/order,150
2529,Punjabi Food Corner,3.5,"North Indian, Chinese, Street Food, Fast Food, Desserts, Beverages",10600,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/punjabi-food-corner-jp-nagar/order,250
263,Natural Ice Cream,4.6,"Ice Cream, Beverages",2797,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/natural-ice-cream-hsr-bangalore/order,150
2530,Fabelle Chocolates - ITC Windsor,4.3,Desserts,54,"ITC Windsor, Bangalore",77.5848461,12.9952971,https://www.zomato.com/bangalore/fabelle-chocolates-itc-windsor-sankey-road-bangalore/order,100
961,Food Court By Kitchens@,3.8,"North Indian, South Indian, Chinese, Mughlai, Biryani, Momos, Desserts, Beverages",14800,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/food-court-by-kitchens@-jp-nagar-bangalore/order,250
895,Bakingo,4.3,"Bakery, Desserts",6390,"Koramangala 1st Block, Bangalore",77.6308832,12.9275886,https://www.zomato.com/bangalore/bakingo-koramangala-1st-block/order,400
10,Mega Biryani,4.1,Biryani,92,"Jeevan Bhima Nagar, Bangalore",77.6568367,12.9678074,https://www.zomato.com/bangalore/mega-biryani-jeevan-bhima-nagar-bangalore/order,200
1904,Rajdhani,3.9,"Gujarati, North Indian, Rajasthani",3398,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",77.59554297,12.8756837,https://www.zomato.com/bangalore/rajdhani-1-bannerghatta-road-bangalore/order,500
218,Al-Bek,4,"Mughlai, Arabian, North Indian, Chinese, Seafood",33600,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/al-bek-jayanagar-bangalore/order,375
2531,Sri Krishna Nalapaka,3.9,"Street Food, Chinese, North Indian, South Indian, Beverages, Shake",819,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/sri-krishna-nalapaka-hsr-bangalore/order,175
375,MOJO Pizza - 2X Toppings,4.4,"Pizza, Fast Food, Desserts, Beverages",559,"City Market, Bangalore",77.57627054,12.965718,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-city-market-bangalore/order,250
2532,Chandraprakash Veg,0,"North Indian, Chinese, South Indian, Juices",12,"City Market, Bangalore",77.57627054,12.965718,https://www.zomato.com/bangalore/chandraprakash-veg-city-market-bangalore/order,100
2230,Byg Brewski Brewing Company,4.1,"Continental, Asian, Pizza, Burger, Biryani, Beverages",17500,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/byg-brewski-brewing-company-sarjapur-road-bangalore/order,900
911,Signature Wraps & Rolls By Faasos,0,"Rolls, Wraps",1,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/signature-wraps-rolls-by-faasos-2-marathahalli-bangalore/order,250
498,The Good Bowl,4,"North Indian, Pasta, Italian",320,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/the-good-bowl-1-sarjapur-road-bangalore/order,200
205,Narmada Chain of Restaurants,0,"Andhra, Hyderabadi, Biryani, North Indian, Chinese, Beverages",0,"Frazer Town, Bangalore",77.6130165,12.996845,https://www.zomato.com/bangalore/narmada-chain-of-restaurants-frazer-town-bangalore/order,400
2533,With Love From Home,3.6,"Bengali, North Indian, South Indian, Andhra, Chettinad, Mughlai, Shake",4463,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/with-love-from-home-2-brookefield-bangalore/order,150
2534,Mom's Pot Family Restaurant,3.7,"Fast Food, Street Food, Chinese, South Indian, North Indian, Biryani",359,"Bommasandra, Bangalore",77.6916113,12.8162443,https://www.zomato.com/bangalore/moms-pot-family-restaurant-bommasandra-bangalore/order,150
2535,Joe's Burgers and Shakes,3.4,"Burger, Fast Food, Beverages, Ice Cream",523,"Koramangala 8th Block, Bangalore",77.617338,12.9408685,https://www.zomato.com/bangalore/joes-burgers-and-shakes-koramangala-8th-block-bangalore/order,150
517,Tibb's Frankie,3.6,Rolls,1,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/tibbs-frankie-whitefield-bangalore/order,150
2536,@Adukkala,4,"Seafood, Kerala, Biryani",2477,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/@adukkala-whitefield-bangalore/order,150
2537,Divine Desserts,0,"Bakery, Street Food",0,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/divine-desserts-marathahalli-bangalore/order,250
2538,Oru Vadakkan Cafe,4,"Kerala, South Indian, Biryani, Seafood, Beverages",2880,"Koramangala 5th Block, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/oru-vadakkan-cafe-koramangala-5th-block-bangalore/order,150
2539,Buffalo Wild Wings,3.5,"American, Mexican, Healthy Food, Finger Food, Fast Food, Desserts",386,"Phoenix Marketcity Bangalore, Whitefield, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/buffalo-wild-wings-whitefield-bangalore/order,800
388,NOTO - Healthy Ice Cream,4.4,"Ice Cream, Mithai, Desserts",254,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/noto-healthy-ice-cream-new-bel-road-bangalore/order,100
617,Sweet Truth - Cake and Desserts,4,"Desserts, Bakery",640,"Sahakara Nagar, Bangalore",77.58006135,13.0621474,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-sahakara-nagar-bangalore/order,200
651,Bowl Soul,3.3,"Fast Food, Beverages",13,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/bowl-soul-indiranagar-bangalore/order,300
2540,A1 Karnataka Chicken Dum Biryani & Kabab Center,3.2,Biryani,49,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/a1-karnataka-chicken-dum-biryani-kabab-center-bommanahalli-bangalore/order,125
1086,Cream Stone Ice Cream,4,"Ice Cream, Desserts, Beverages, Shake",906,"Frazer Town, Bangalore",77.6130165,12.996845,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,150
2541,Davanagere Benne Dose,4.1,South Indian,373,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/davanagere-benne-dose-2-jayanagar-bangalore/order,100
1798,Upahara Darshini,4.1,"South Indian, North Indian, Fast Food, Street Food, Ice Cream, Beverages, Chinese",8728,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/upahara-darshini-jayanagar/order,200
755,The Chaat Cult,3.4,"Street Food, North Indian, Desserts",16,"Jakkur, Bangalore",77.6068938,13.0784743,https://www.zomato.com/bangalore/the-chaat-cult-jakkur-bangalore/order,100
2542,House Of Vadapav,4.1,"Burger, Fast Food, Street Food, Sichuan",336,"Kanakapura Road, Bangalore",77.5449181,12.8773096,https://www.zomato.com/bangalore/house-of-vadapav-kanakapura-road-bangalore/order,100
2541,Davanagere Benne Dose,3.9,South Indian,7835,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/davanagere-benne-dose-hsr-bangalore/order,75
375,MOJO Pizza - 2X Toppings,4.3,"Pizza, Fast Food, Desserts, Beverages",16100,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-btm-bangalore/order,250
2543,Raj Restaurant,4,"Andhra, Biryani",63,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/raj-restaurant-majestic-bangalore/order,300
2250,Pathaan Sir,3.9,"Rolls, Chinese, Momos",27700,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/pathaan-sir-btm/order,150
287,Tandoori Taal,4,"North Indian, Seafood, Desserts",632,"Prestige Trade Tower, Race Course Road, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/tandoori-taal-race-course-road-bangalore/order,400
564,Peppy Parathas & Rolls By Chai Point,3.8,"Fast Food, North Indian, Rolls, Healthy Food",11,"Yeshwantpur, Bangalore",77.5529215,13.02383,https://www.zomato.com/bangalore/peppy-parathas-rolls-by-chai-point-yeshwantpur-bangalore/order,200
388,NOTO - Healthy Ice Cream,4.1,"Ice Cream, Mithai, Desserts",285,"Ejipura, Bangalore",77.6269144,12.945245,https://www.zomato.com/bangalore/noto-healthy-ice-cream-ejipura-bangalore/order,100
375,MOJO Pizza - 2X Toppings,4.4,"Pizza, Fast Food, Desserts, Beverages",9105,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-indiranagar-bangalore/order,250
173,The Baker's Dozen,4,"Bakery, Desserts",55,"Vasanth Nagar, Bangalore",77.58516878,12.98872125,https://www.zomato.com/bangalore/the-bakers-dozen-vasanth-nagar-bangalore/order,150
2544,A1 Fresh Juice Bar,3.3,"Beverages, Juices, Shake, Ice Cream",50,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/a1-fresh-juice-bar-marathahalli-bangalore/order,50
2394,Burger Friendz,4.2,"Burger, Fast Food",117,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/burger-friendz-jp-nagar-bangalore/order,150
1560,Dum Safar Biryani,4.3,"Biryani, Kebab, North Indian, BBQ, Desserts, Beverages",77,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/dum-safar-biryani-sarjapur-road-bangalore/order,200
431,Corner House Ice Creams,4.3,"Ice Cream, Desserts, Shake",164,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/corner-house-ice-creams-1-jayanagar-bangalore/order,150
2545,Wingsta,0,"Fast Food, American",20,"Hebbal, Bangalore",77.5919,13.0382184,https://www.zomato.com/bangalore/wingsta-hebbal-bangalore/order,200
2546,Desi Chinese Kitchen,4.2,"Chinese, Asian, Sichuan",8790,"Thippasandra, Bangalore",77.6509982,12.973936,https://www.zomato.com/bangalore/desi-chinese-kitchen-thippasandra-bangalore/order,250
2547,Neeta's Kitchen,3.4,"North Indian, Chinese",170,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/neetas-kitchen-domlur-bangalore/order,100
2548,Bhagini Kitchen,0,"Andhra, Chinese, Mughlai, North Indian",14,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/bhagini-kitchen-whitefield-bangalore/order,250
727,Kolkata Famous Kati Rolls,4.3,Rolls,1477,"Nagarbhavi, Bangalore",77.51126721,12.95961755,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-1-nagarbhavi-bangalore/order,100
654,Ice Corner,3.7,"Desserts, Ice Cream, Beverages, Shake",2853,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/ice-corner-kalyan-nagar-bangalore/order,100
1407,Punjabi Dhaba,4,"North Indian, Chinese, Mughlai",12700,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/punjabi-dhaba-hsr-bangalore/order,250
2549,VR Grand,4.1,"Chinese, South Indian, Biryani, Andhra, Seafood",192,"Rammurthy Nagar, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/vr-grand-rammurthy-nagar-bangalore/order,200
2550,Chai Resto,3.8,"Rolls, Fast Food, Street Food, Tea, Beverages, Desserts",30,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/chai-resto-indiranagar-bangalore/order,100
782,Sharief Bhai,4.1,"Biryani, Mughlai, Kebab, Afghan, Street Food, Beverages, Desserts",10300,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/sharief-bhai-kalyan-nagar-bangalore/order,500
2551,Get Caked,4,Bakery,35,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/get-caked-1-basavanagudi-bangalore/order,50
2552,Cake Yard,4.2,Bakery,123,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/cake-yard-basavanagudi/order,50
2553,Iceberg Organic Icecreams,3.9,"Ice Cream, Desserts, Shake",278,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/iceberg-organic-icecreams-marathahalli-bangalore/order,150
2554,Golden Grillz,0,"North Indian, Chinese, Mughlai, Fast Food",7,"Old Madras Road, Bangalore",77.6962756,13.0086263,https://www.zomato.com/bangalore/golden-grillz-old-madras-road-bangalore/order,175
2555,Royal Chowpatty,0,"Street Food, North Indian",16,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/royal-chowpatty-electronic-city-bangalore/order,50
2556,3 Mangos,3.8,"Beverages, Fast Food, Ice Cream, Shake",242,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/3-mangos-btm-bangalore/order,100
51,Third Wave Coffee,4.4,"Cafe, Coffee, Fast Food, Beverages",411,"Bommasandra, Bangalore",77.6916113,12.8162443,https://www.zomato.com/bangalore/third-wave-coffee-bommasandra-bangalore/order,250
2557,North Indian Kitchen,3.4,"Chinese, Rolls, North Indian, Sichuan",98,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/north-indian-kitchen-electronic-city-bangalore/order,150
654,Ice Corner,3.7,"Desserts, Ice Cream, Beverages, Shake",9126,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/ice-corner-jp-nagar-bangalore/order,100
997,Ambur Star Dum Biryani,3.7,"Biryani, Kebab",2826,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/ambur-star-dum-biryani-jayanagar/order,100
616,Momo Guy,3.3,"Momos, Asian, Beverages, Tibetan",0,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/momo-guy-kammanahalli-bangalore/order,300
2461,Sandwich Treat@59,3.5,"Sandwich, Fast Food, Burger",260,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/sandwich-treat@59-whitefield-bangalore/order,100
160,Ghee And Turmeric,4.1,"North Indian, Mughlai",864,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/ghee-and-turmeric-indiranagar-bangalore/order,350
1446,Go Native,4.4,"Healthy Food, North Indian, South Indian, Fast Food, Beverages, Desserts",350,"Lavelle Road, Bangalore",77.5997248,12.9749487,https://www.zomato.com/bangalore/go-native-1-lavelle-road-bangalore/order,500
82,Truffles,4.3,"Burger, American, Bakery, Italian, Oriental, Continental, Beverages, Desserts",606,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/truffles-kalyan-nagar/order,450
190,A2B - Adyar Ananda Bhavan,4.2,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",2800,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-basavanagudi-bangalore/order,250
231,Empire Restaurant,3.9,"North Indian, Biryani, Kebab, Chinese, South Indian, Mughlai, Beverages",75000,"Koramangala 5th Block, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/empire-restaurant-koramangala-5th-block/order,400
2558,Annapurna Tiffin,0,North Indian,3,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/annapurna-tiffin-jayanagar-bangalore/order,150
2559,Hungry Dragon,0,Chinese,2,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/hungry-dragon-hsr-bangalore/order,200
2560,Savi Sagar,3.8,"North Indian, South Indian, Chinese, Sandwich, Street Food, Ice Cream, Juices, Beverages",20000,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/savi-sagar-malleshwaram-bangalore/order,250
2561,Balle Balle Kitchen,3.9,"North Indian, Mughlai, Rolls",1299,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/balle-balle-kitchen-electronic-city-bangalore/order,150
308,Pizza Hut,3.8,"Pizza, Fast Food, Desserts, Beverages",923,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/pizza-hut-rajajinagar-bangalore/order,300
2562,Asia Seven,3.8,"Chinese, Momos, Beverages",0,"ITPL Main Road, Whitefield, Bangalore",77.7272748,12.9805104,https://www.zomato.com/bangalore/asia-seven-itpl-main-road-whitefield-bangalore/order,175
651,Bowl Soul,3.6,"Fast Food, Beverages",1,"Sahakara Nagar, Bangalore",77.58006135,13.0621474,https://www.zomato.com/bangalore/bowl-soul-sahakara-nagar-bangalore/order,300
249,The Brooklyn Creamery - Healthy Ice Cream,4.4,Ice Cream,372,"ITPL Main Road, Whitefield, Bangalore",77.7272748,12.9805104,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-itpl-main-road-whitefield-bangalore/order,200
2563,Bathinda Station,4,"North Indian, Chinese",1814,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/bathinda-station-hsr-bangalore/order,350
35,Bhartiya Jalpan,3.8,"North Indian, Street Food, Mithai, Rajasthani, Bengali, Beverages, Desserts",2917,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/bhartiya-jalpan-hsr-bangalore/order,350
843,Faasos - Wraps & Rolls,3.8,"Rolls, Wraps, Fast Food",5254,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/faasos-wraps-rolls-kammanahalli-bangalore/order,150
1805,Kolkata Famous Katti Rolls,4,Rolls,945,"Rammurthy Nagar, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/kolkata-famous-katti-rolls-rammurthy-nagar-bangalore/order,100
617,Sweet Truth - Cake and Desserts,4.2,"Desserts, Bakery",536,"Old Airport Road, Bangalore",77.6663946,12.9583828,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-airport-road-bangalore/order,200
80,FreshMenu,3.7,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",28900,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/freshmenu-banashankari/order,250
2564,Food Park,3.9,"Chinese, North Indian, Seafood, South Indian, Beverages",845,"Rajarajeshwari Nagar, Bangalore",77.5155224,12.9274413,https://www.zomato.com/bangalore/classic-food-park-rajarajeshwari-nagar/order,250
2565,Donne Biryani Palace,3.5,"Biryani, South Indian, North Indian, Chinese",3909,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/donne-biryani-palace-1-marathahalli-bangalore/order,175
2566,Suruchi Mess,4,North Eastern,40,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/suruchi-mess-1-majestic-bangalore/order,150
1161,New Prashanth Hotel,4.2,South Indian,739,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/new-prashanth-hotel-basavanagudi/order,250
408,So Fresh,0,"North Indian, Chinese, Fast Food, Bakery, Desserts, Rolls",0,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/so-fresh-bellandur-bangalore/order,200
